defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32552	L-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32632	L-methioninium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_16643	L-methionine
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium(1+)
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium(1+)
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium +2 ion	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium(1+)
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium +1 ion
http://purl.obolibrary.org/obo/CHEBI_44667	L-ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46913	ornithinium(2+)	http://purl.obolibrary.org/obo/CHEBI_46911	L-ornithinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32487	L-phenylalaninium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_17295	L-phenylalanine
